X,Y,OBJECTID,HealthFacilityIDNumber,FacilityCategory,BusinessName,RiskLevel,FullAddress,AddrNum,StreetName,InspectionType,InspectionResult,DateOfInspection,InspectionIDNumber,ViolationPriority,FoodCodeItem,YearOfInspection,ViolationStatus,ViolationPoints,InspectionScore,ViolationIDNumber,APN,Ward,Neighborhood,Latitude,Longitude,unique_id
-10383634.031,5606569.8463,87,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,,,2023,,0,78,-1,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,88,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority2,MN Rule 4626.0390A,2023,Corrected on-site,2,78,825976,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,89,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority2,MN Rule 4626.0390B,2023,Corrected on-site,2,78,825980,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,90,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority1,MN Rule 4626.0395A2,2023,Corrected on-site,4,78,826010,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,91,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority2,MN Rule 4626.0710B,2023,Observed,2,78,832596,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,92,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority1,MN Rule 4626.0040C,2023,Observed,4,78,832597,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,93,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority1,MN Rule 4626.0225A,2023,Observed,4,78,832598,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10383634.031,5606569.8463,94,LIC53393,RESTAURANT,TANGLETOWNS WISE ACRE EATERY,1,5401 NICOLLET AVE,5401.0,NICOLLET,Routine,Complete,2023/01/05 12:20:00+00,3887750,Priority1,MN Rule 4626.0405A,2023,Corrected on-site,4,78,832599,2202824120025,11.0,Tangletown,44.90495,-93.27777,LIC53393
-10382503.6978,5617885.9847,95,LIC344787,RESTAURANT,BROADWAY FAST & FRESH,1,200 6TH ST S,200.0,6TH,Routine,Complete,2023/01/06 12:00:00+00,3888200,Priority3,MCO 204.30A,2023,Observed,0,92,832343,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC344787
-10382503.6978,5617885.9847,96,LIC344787,RESTAURANT,BROADWAY FAST & FRESH,1,200 6TH ST S,200.0,6TH,Routine,Complete,2023/01/06 12:00:00+00,3888200,Priority3,MN Rule 4626.0740,2023,Observed,0,92,832344,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC344787
-10382503.6978,5617885.9847,97,LIC344787,RESTAURANT,BROADWAY FAST & FRESH,1,200 6TH ST S,200.0,6TH,Routine,Complete,2023/01/06 12:00:00+00,3888200,Priority2,MN Rule 4626.1595,2023,Observed,2,92,832345,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC344787
-10382503.6978,5617885.9847,98,LIC344787,RESTAURANT,BROADWAY FAST & FRESH,1,200 6TH ST S,200.0,6TH,Routine,Complete,2023/01/06 12:00:00+00,3888200,Priority2,MN Rule 4626.0840A,2023,Observed,2,92,832346,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC344787
-10382503.6978,5617885.9847,99,LIC344787,RESTAURANT,BROADWAY FAST & FRESH,1,200 6TH ST S,200.0,6TH,Routine,Complete,2023/01/06 12:00:00+00,3888200,Priority1,MN Rule 4626.1610AB,2023,Observed,4,92,832347,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC344787
-10382630.0398,5617958.2483,100,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,,,2023,,0,96,-1,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,101,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority3,MN Rule 4626.0845E,2023,Observed,0,96,832295,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,102,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority2,MN Rule 4626.0840A,2023,Observed,2,96,832296,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,103,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority3,MN Rule 4626.1520A,2023,Observed,0,96,832297,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,104,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority3,MN Rule 4626.0275C,2023,Corrected on-site,0,96,832298,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,105,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority3,MN Rule 4626.0380E,2023,Corrected on-site,0,96,832299,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382630.0398,5617958.2483,106,LIC393037,RESTAURANT,D BRIAN'S DELI,1,120 6TH ST S #240,120.0,6TH,Routine,Complete,2023/01/06 11:00:00+00,3887764,Priority2,MN Rule 4626.0442A,2023,Observed,2,96,832300,2202924440063,7.0,Downtown West,44.97736,-93.26875,LIC393037
-10382969.1771,5617504.0146,107,LIC50188,RESTAURANT,W MINNEAPOLIS - THE FOSHAY,1,821 MARQUETTE AVE,821.0,MARQUETTE,Routine,Complete,2023/01/06 12:15:00+00,3887761,,,2023,,0,98,-1,2702924110082,7.0,Downtown West,44.97448,-93.2718,LIC50188
-10382969.1771,5617504.0146,108,LIC50188,RESTAURANT,W MINNEAPOLIS - THE FOSHAY,1,821 MARQUETTE AVE,821.0,MARQUETTE,Routine,Complete,2023/01/06 12:15:00+00,3887761,Priority3,MN Rule 4626.0275D,2023,Observed,0,98,832802,2702924110082,7.0,Downtown West,44.97448,-93.2718,LIC50188
-10382969.1771,5617504.0146,109,LIC50188,RESTAURANT,W MINNEAPOLIS - THE FOSHAY,1,821 MARQUETTE AVE,821.0,MARQUETTE,Routine,Complete,2023/01/06 12:15:00+00,3887761,Priority2,MN Rule 4626.0220C,2023,Observed,2,98,832803,2702924110082,7.0,Downtown West,44.97448,-93.2718,LIC50188
-10384729.3671,5606671.5576,110,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,,,2023,,0,94,-1,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,111,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority3,MN Rule 4626.1515,2023,Observed,0,94,802901,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,112,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority1,MN Rule 4626.1085A,2023,Observed,4,94,832848,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,113,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority3,"MN Rule 4626.435B (1-4,6-7)",2023,Observed,0,94,832849,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,114,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority3,MN Rule 4626.1040B,2023,Observed,0,94,832850,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,115,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority3,MN Rule 4626.0735AB,2023,Observed,0,94,832851,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,116,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority3,MN Rule 4626.1530A,2023,Observed,0,94,832852,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10384729.3671,5606671.5576,117,LIC25550,RESTAURANT,KOWALSKIS LYNDALE MARKETS,1,5327 LYNDALE AVE S,5327.0,LYNDALE,Routine,Complete,2023/01/09 12:15:00+00,3888864,Priority2,MN Rule 4626.0710B,2023,Observed,2,94,832853,1502824330072,11.0,Tangletown,44.90559,-93.28761,LIC25550
-10382503.6978,5617885.9847,118,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,,,2023,,0,90,-1,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,119,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MCO 204.30A,2023,Observed,0,90,832446,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,120,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MN Rule 4626.1520A,2023,Observed,0,90,832447,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,121,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MN Rule 4626.1457,2023,Observed,0,90,832448,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,122,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority2,MN Rule 4626.1445,2023,Observed,2,90,832449,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,123,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority2,MN Rule 4626.1440,2023,Corrected on-site,2,90,832450,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,124,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MN Rule 4626.1540,2023,Observed,0,90,832451,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,125,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority2,MN Rule 4626.0390B,2023,Corrected on-site,2,90,832452,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,126,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MN Rule 4626.1565ABD,2023,Observed,0,90,832453,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,127,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority3,MN Rule 4626.0105B,2023,Corrected on-site,0,90,832454,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,128,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority2,MN Rule 4626.0442A,2023,Observed,2,90,832455,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10382503.6978,5617885.9847,129,LIC375515,RESTAURANT,THE BURGER PLACE,1,220 6TH ST S #215,220.0,6TH,Routine,Complete,2023/01/09 12:00:00+00,3888196,Priority2,MN Rule 4626.0705B,2023,Observed,2,90,832486,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC375515
-10383288.6383,5619911.6855,130,LIC40672,RESTAURANT,IN THE LOOP COFFEE COMPANY,2,708 1ST ST N,708.0,1ST,Routine,Complete,2023/01/09 15:30:00+00,3914843,Priority3,"MN Rule 4626.435B (1-4,6-7)",2023,Observed,0,94,820612,2202924120120,3.0,North Loop,44.98977,-93.27467,LIC40672
-10383288.6383,5619911.6855,131,LIC40672,RESTAURANT,IN THE LOOP COFFEE COMPANY,2,708 1ST ST N,708.0,1ST,Routine,Complete,2023/01/09 15:30:00+00,3914843,Priority3,MN Rule 4626.0845E,2023,Observed,0,94,820613,2202924120120,3.0,North Loop,44.98977,-93.27467,LIC40672
-10383288.6383,5619911.6855,132,LIC40672,RESTAURANT,IN THE LOOP COFFEE COMPANY,2,708 1ST ST N,708.0,1ST,Routine,Complete,2023/01/09 15:30:00+00,3914843,Priority2,MN Rule 4626.1585AB,2023,Observed,2,94,820614,2202924120120,3.0,North Loop,44.98977,-93.27467,LIC40672
-10383288.6383,5619911.6855,133,LIC40672,RESTAURANT,IN THE LOOP COFFEE COMPANY,2,708 1ST ST N,708.0,1ST,Routine,Complete,2023/01/09 15:30:00+00,3914843,Priority1,MN Rule 4626.0805C3,2023,Corrected on-site,4,94,832786,2202924120120,3.0,North Loop,44.98977,-93.27467,LIC40672
-10383600.1199,5614649.3882,134,LIC24547,RESTAURANT,CARAVELLE-PHO 79 RESTAURANT,1,2529 NICOLLET AVE,2529.0,NICOLLET,Follow-Up,Complete,2023/01/11 14:30:00+00,3930014,,,2023,,0,100,-1,3402924130096,10.0,Whittier,44.95633,-93.27747,LIC24547
-10383600.1199,5614649.3882,135,LIC24547,RESTAURANT,CARAVELLE-PHO 79 RESTAURANT,1,2529 NICOLLET AVE,2529.0,NICOLLET,Follow-Up,Complete,2023/01/11 14:30:00+00,3930014,Priority3,MN Rule 4626.1080A,2023,Observed,0,100,832104,3402924130096,10.0,Whittier,44.95633,-93.27747,LIC24547
-10383591.5081,5616608.8468,136,LIC33920,RESTAURANT,PING'S SZECHUAN BAR & GRILL,1,1401 NICOLLET AVE,1401.0,NICOLLET,Routine,Complete,2023/01/10 14:20:00+00,3887657,,,2023,,0,98,-1,2702924420071,7.0,Loring Park,44.96879,-93.27739,LIC33920
-10383591.5081,5616608.8468,137,LIC33920,RESTAURANT,PING'S SZECHUAN BAR & GRILL,1,1401 NICOLLET AVE,1401.0,NICOLLET,Routine,Complete,2023/01/10 14:20:00+00,3887657,Priority2,MN Rule 4626.0400A,2023,Observed,2,98,832835,2702924420071,7.0,Loring Park,44.96879,-93.27739,LIC33920
-10383591.5081,5616608.8468,138,LIC33920,RESTAURANT,PING'S SZECHUAN BAR & GRILL,1,1401 NICOLLET AVE,1401.0,NICOLLET,Routine,Complete,2023/01/10 14:20:00+00,3887657,Priority3,MN Rule 4626.1515,2023,Observed,0,98,832836,2702924420071,7.0,Loring Park,44.96879,-93.27739,LIC33920
-10379833.4512,5615198.1825,139,LIC364799,INSTITUTION,AWAC,2,2305 SNELLING AVE,2305.0,SNELLING,Routine,Complete,2023/01/10 12:10:00+00,3871742,Priority3,MN Rule 4626.0285B,2023,Observed,0,100,832586,3602924220070,6.0,Seward,44.95982,-93.24363,LIC364799
-10383036.8607,5617420.9582,140,LIC394546,RESTAURANT,GRAY FOX COFFEE,1,901 MARQUETTE AVE,901.0,MARQUETTE,Routine,Complete,2023/01/10 11:20:00+00,3893308,,,2023,,0,100,-1,2702924110128,7.0,Downtown West,44.97395,-93.27241,LIC394546
-10383577.8651,5613205.1246,141,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,,,2023,,0,96,-1,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10383577.8651,5613205.1246,142,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,Priority3,MN Rule 4626.1457,2023,Observed,0,96,787316,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10383577.8651,5613205.1246,143,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,Priority3,MCO 188.380,2023,Observed,0,96,787317,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10383577.8651,5613205.1246,144,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,Priority1,MN Rule 4626.0395A1,2023,Corrected on-site,4,96,832693,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10383577.8651,5613205.1246,145,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,Priority3,MN Rule 4626.0725A,2023,Observed,0,96,832694,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10383577.8651,5613205.1246,146,LIC42031,RESTAURANT,SUBWAY,2,3043 NICOLLET AVE,3043.0,NICOLLET,Routine,Complete,2023/01/10 10:25:00+00,3871358,Priority3,MN Rule 4626.0450BCDE,2023,Observed,0,96,832695,0302824120162,8.0,Lyndale,44.94715,-93.27727,LIC42031
-10380096.0837,5616707.0157,147,LIC44690,RESTAURANT,LUCKY DRAGON RESTAURANT,1,1827 RIVERSIDE AVE,1827.0,RIVERSIDE,Routine,Complete,2023/01/10 15:00:00+00,3879387,Priority3,MN Rule 4626.0275C,2023,Observed,0,100,832551,2502924320018,6.0,Cedar Riverside,44.96941,-93.24599,LIC44690
-10380096.0837,5616707.0157,148,LIC44690,RESTAURANT,LUCKY DRAGON RESTAURANT,1,1827 RIVERSIDE AVE,1827.0,RIVERSIDE,Routine,Complete,2023/01/10 15:00:00+00,3879387,Priority3,MN Rule 4626.1457,2023,Observed,0,100,832552,2502924320018,6.0,Cedar Riverside,44.96941,-93.24599,LIC44690
-10380096.0837,5616707.0157,149,LIC44690,RESTAURANT,LUCKY DRAGON RESTAURANT,1,1827 RIVERSIDE AVE,1827.0,RIVERSIDE,Routine,Complete,2023/01/10 15:00:00+00,3879387,Priority3,MN Rule 4626.0735AB,2023,Observed,0,100,832553,2502924320018,6.0,Cedar Riverside,44.96941,-93.24599,LIC44690
-10380096.0837,5616707.0157,150,LIC44690,RESTAURANT,LUCKY DRAGON RESTAURANT,1,1827 RIVERSIDE AVE,1827.0,RIVERSIDE,Routine,Complete,2023/01/10 15:00:00+00,3879387,Priority3,MN Rule 4626.0855,2023,Observed,0,100,832554,2502924320018,6.0,Cedar Riverside,44.96941,-93.24599,LIC44690
-10382061.9039,5618281.2725,151,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,,,2023,,0,80,-1,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,152,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.1515,2023,Observed,0,80,801087,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,153,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.1457,2023,Observed,0,80,801088,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,154,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.1040B,2023,Observed,0,80,801090,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,155,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,"MN Rule 4626.435B (1-4,6-7)",2023,Observed,0,80,801091,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,156,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.0220B,2023,Observed,2,80,832683,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,157,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.0220C,2023,Observed,2,80,832684,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,158,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.0275C,2023,Corrected on-site,0,80,832685,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,159,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.1445,2023,Corrected on-site,2,80,832686,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,160,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.0840A,2023,Observed,2,80,832687,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,161,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.0710B,2023,Observed,2,80,832688,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,162,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.1300,2023,Observed,0,80,832689,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,163,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MCO 204.30A,2023,Observed,0,80,832690,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,164,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.0285B,2023,Corrected on-site,0,80,832691,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,165,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority1,MN Rule 4626.0805C3,2023,Corrected on-site,4,80,832692,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,166,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority1,MN Rule 4626.0905B,2023,Observed,4,80,832801,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,167,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority3,MN Rule 4626.0235A(4),2023,Observed,0,80,832861,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10382061.9039,5618281.2725,168,LIC28772,RESTAURANT,EATO,1,305 WASHINGTON AVE S,305.0,WASHINGTON,Routine,Complete,2023/01/11 12:23:00+00,3887301,Priority2,MN Rule 4626.0035DGHIKM,2023,Observed,2,80,832862,2302924330032,3.0,Downtown West,44.97941,-93.26365,LIC28772
-10380186.9644,5623805.2938,169,LIC28780,MEAT MARKET,EASTSIDE FOOD COOPERATIVE,1,2551 CENTRAL AVE NE,2551.0,CENTRAL,Routine,Complete,2023/01/10 14:00:00+00,3893327,Priority3,MN Rule 4626.0840C,2023,Observed,0,100,833078,1202924230210,1.0,Audubon Park,45.01451,-93.24681,LIC28780
-10380186.9644,5623805.2938,170,LIC28784,RESTAURANT,EASTSIDE FOOD COOPERATIVE,1,2551 CENTRAL AVE NE,2551.0,CENTRAL,Routine,Complete,2023/01/10 14:00:00+00,3894327,Priority1,MN Rule 4626.0395A2,2023,Observed,4,96,833080,1202924230210,1.0,Audubon Park,45.01451,-93.24681,LIC28784
-10383124.3205,5619086.076,171,LIC34506,RESTAURANT,THE OFFICE PUB & GRILL,1,307 WASHINGTON AVE N,307.0,WASHINGTON,Routine,Complete,2023/01/11 14:50:00+00,3888494,,,2023,,0,94,-1,2202924130083,3.0,North Loop,44.98453,-93.27319,LIC34506
